,combinedPval,adjustedPval,cluster
Prpf40b,1.530426154113018e-20,4.934408312217621e-19,4
Synpo2l,1.5587091169739813e-20,5.024696132744622e-19,7
Ftsj1,1.5673872155779404e-20,5.051764122580502e-19,4
Apoc2,1.596794018143956e-20,5.145620012882177e-19,7
Zfp511,1.6185539491139087e-20,5.214804832019224e-19,6
Chic1,1.6251744132931537e-20,5.235195862150008e-19,0
Mfsd5,1.6612720454358568e-20,5.350517736362463e-19,5
Helz,1.6655678069110747e-20,5.363391204281147e-19,8
Myl12a,1.6744084813912312e-20,5.390892768511168e-19,3
Fbxl2,1.7084391226952007e-20,5.499471056620323e-19,2
Zfp9,1.7105253170638705e-20,5.505199574383577e-19,5
Arfgap2,1.7141695718566872e-20,5.515939642819755e-19,1
Chst11,1.723937710656392e-20,5.54637806848386e-19,0
Rab31,1.738920733824824e-20,5.593580288674855e-19,0
Tjp1,1.7454221046182246e-20,5.613487584625153e-19,3
S100a10,1.7854087993929083e-20,5.741061297036183e-19,3
Aurkb,1.796843856046903e-20,5.776796702988371e-19,1
Stat2,1.8044622612840354e-20,5.800251096214611e-19,6
Atp13a3,1.858402541350586e-20,5.972567159039782e-19,5
Ltn1,1.8745142162942306e-20,6.023269060231366e-19,5
Ddx50,1.9085184160688075e-20,6.13143555535667e-19,3
Pth1r,1.9709602777134085e-20,6.330907765900273e-19,3
Ppid,1.9756946879311024e-20,6.344980072903728e-19,1
Mrpl17,1.977018365855904e-20,6.348095675784001e-19,1
Dnajb14,2.005537574385502e-20,6.438517883133442e-19,5
Zfp334,2.0101601777747112e-20,6.452204529477162e-19,4
Sp3,2.0252200190693232e-20,6.4993817023446305e-19,8
Wtap,2.0329953685059623e-20,6.523168636375182e-19,5
B930036N10Rik,2.0362482656373523e-20,6.532438700905585e-19,8
Maml3,2.0824069113668327e-20,6.679325757301423e-19,2
Zfp827,2.112094940596878e-20,6.773340233568943e-19,0
Fech,2.1231731873488374e-20,6.807651524179764e-19,7
Rbm27,2.124984032597368e-20,6.812241269129817e-19,8
Abhd10,2.15256519998645e-20,6.899428732283362e-19,0
Cdkn2aip,2.1665869822829056e-20,6.943132120792668e-19,4
Ino80c,2.1946470156065038e-20,7.031799430378711e-19,0
Nxn,2.200108444183315e-20,7.0480405414686e-19,3
Jmjd6,2.203853304410026e-20,7.058777817929199e-19,4
Dgat1,2.230929487301214e-20,7.144226423667467e-19,4
Rapgef2,2.2414304371376627e-20,7.176574253325108e-19,5
Tceal1,2.267354170111242e-20,7.258282152446142e-19,0
Pole3,2.2787183650351458e-20,7.293361057348991e-19,1
Nol11,2.304180041408801e-20,7.373540404322578e-19,5
Zfp81,2.3252919033350072e-20,7.439773941051259e-19,0
Fig4,2.335998166027001e-20,7.472697083170764e-19,0
Myom1,2.347674806164544e-20,7.508712113961649e-19,7
Pomgnt1,2.3525016215183717e-20,7.52281000421506e-19,9
Bag4,2.3880586486238584e-20,7.635154189893966e-19,0
Ankrd10,2.414430431285886e-20,7.718096334674156e-19,4
Stk19,2.4159929591454378e-20,7.721716489344685e-19,4
Fbxo41,2.4423004001613304e-20,7.804408102099255e-19,2
Sgce,2.5199707930220794e-20,8.051172176809979e-19,5
Naa25,2.5346645635525228e-20,8.096677299443668e-19,0
Rad51,2.545606991599902e-20,8.1301851585719865e-19,1
Eva1b,2.5912750263958823e-20,8.2745683671006195e-19,3
Cip2a,2.6037446588093037e-20,8.312908545568707e-19,1
Ube2l6,2.6260278941653062e-20,8.382561159393634e-19,7
5430431A17Rik,2.6568028117306507e-20,8.479290549624702e-19,7
Asxl1,2.6695186181568107e-20,8.5183594395538355e-19,4
Mtg2,2.67047278859511e-20,8.519890062031809e-19,4
Gtpbp1,2.674008357791266e-20,8.529654385407921e-19,4
Smim19,2.7004532679917276e-20,8.61247935447821e-19,4
Bicd2,2.8075110863915814e-20,8.952325720551823e-19,0
Lrrfip2,2.810755774840974e-20,8.961080692547887e-19,0
Rpl7l1,2.875218162265303e-20,9.164968454760229e-19,1
Ctps2,2.8864318638748744e-20,9.199079880469159e-19,4
Parm1,2.916236207940972e-20,9.292417200996538e-19,3
Hspbp1,2.9422536178335546e-20,9.373656695054626e-19,0
Ccdc59,2.95543090931452e-20,9.413967590663517e-19,1
Nploc4,2.9885818333133896e-20,9.517875140182042e-19,5
Herc3,2.9902392180167353e-20,9.521464688272182e-19,0
Dpp8,3.049002570644803e-20,9.706856495225613e-19,5
Rph3a,3.117062823300064e-20,9.921775094369237e-19,2
Tmem267,3.1413550096784633e-20,9.997326141381638e-19,0
Socs4,3.1698598981029353e-20,1.0086254911390477e-18,8
Ldha,3.177189367538569e-20,1.0107785522068863e-18,1
Fundc1,3.1914578428292887e-20,1.0151380074728168e-18,5
Zbtb14,3.195180588822127e-20,1.016142130001449e-18,4
Zdhhc13,3.2038535237320196e-20,1.0187198939288994e-18,0
Ankrd13c,3.238778847219649e-20,1.0296426619944305e-18,0
Exog,3.2766179300023745e-20,1.041487714377716e-18,6
Hspb7,3.309086817926052e-20,1.0516219353983126e-18,7
Hyal2,3.317327833334507e-20,1.0540543572195551e-18,5
Smad4,3.3761794043299216e-20,1.0725641719055484e-18,5
Dlat,3.4892845008117516e-20,1.1082999623084254e-18,7
Bmt2,3.492038441103206e-20,1.1089785199798516e-18,5
Lsm2,3.56711974475866e-20,1.1326220225895382e-18,1
Flcn,3.581974582204261e-20,1.1371376042617568e-18,4
Ttll7,3.6251076540116646e-20,1.1506233515012918e-18,6
Wdr61,3.625736212548723e-20,1.1506233515012918e-18,1
Kiz,3.729798529789205e-20,1.1834382501142712e-18,0
Nop10,3.75709628354492e-20,1.1918890127558232e-18,1
Rars2,3.766858010289643e-20,1.1947747002819147e-18,4
Selenon,4.011794382265445e-20,1.272239055275191e-18,3
Cep295,4.088198155929341e-20,1.2962396417089044e-18,4
Impdh2,4.096672421108918e-20,1.2986972356293042e-18,1
Runx2,4.175965671178803e-20,1.3236005173691925e-18,3
Eif4enif1,4.176965437704e-20,1.3236837401484182e-18,1
Hbb-bt,4.228681747224284e-20,1.3398362111401824e-18,7
Ppp4r3a,4.265032048516878e-20,1.3511152003547067e-18,1
Gpx1,4.2835471862767234e-20,1.3567412235689638e-18,7
U2af1,4.3092433344908425e-20,1.364639324931837e-18,1
Fgg,4.349613345984398e-20,1.377180700105975e-18,7
Ptpn9,4.39746672462549e-20,1.3920866295790618e-18,5
Ranbp3l,4.404728795341367e-20,1.3941397579208613e-18,3
Cpsf2,4.440464420261171e-20,1.4052027327202434e-18,1
Zfp804a,4.4801291315704397e-20,1.4175049646857237e-18,2
Snph,4.4879994270157805e-20,1.4197449369804147e-18,2
Nudt2,4.602814826753215e-20,1.4558094419126432e-18,4
Aldh2,4.637553948454994e-20,1.4665386367007856e-18,3
Thoc3,4.688156739277374e-20,1.4822797546049602e-18,1
Nup35,4.6920368460735696e-20,1.4832453681285502e-18,0
Zpr1,4.731354835284447e-20,1.4954112831852034e-18,4
Ecd,4.7902749744434893e-20,1.5137673609626276e-18,4
Eif5a2,4.841547183452906e-20,1.5297005934762854e-18,0
Rpl9-ps6,4.859456767366658e-20,1.535089057927923e-18,3
Pls3,4.8935568955062815e-20,1.5455892755372476e-18,3
Ccnd3,4.8985814255642433e-20,1.5469041288485025e-18,3
Upf3a,4.996729407961079e-20,1.5776204445486924e-18,5
Ehd3,4.9976871062719133e-20,1.5776454066332258e-18,0
Ppp2r2b,5.010501132288083e-20,1.5814124495544309e-18,2
Mrpl51,5.154867380812468e-20,1.6266913334048455e-18,1
Dhrs1,5.248280727370505e-20,1.6558782210245907e-18,1
Cebpg,5.336805063562751e-20,1.6834825163120232e-18,1
Sox2ot,5.337647281143039e-20,1.6834825163120232e-18,1
Cxxc1,5.342117006068816e-20,1.684596351363393e-18,4
Tex30,5.504618898877612e-20,1.7355352982823283e-18,1
Creg2,5.6226553480284e-20,1.7724394400715812e-18,2
Rbm45,5.650628166675808e-20,1.780944694570411e-18,5
B3galt6,5.656142832417963e-20,1.7823699259742516e-18,0
Bop1,5.7460366925768e-20,1.8103796557239846e-18,4
Igsf21,5.849758947092502e-20,1.8427356472888408e-18,6
Ppm1h,5.899233384823545e-20,1.8579946520051603e-18,2
Cd276,6.012122405061517e-20,1.8932175588459894e-18,5
Fkbp10,6.033812005908071e-20,1.8997144485866475e-18,3
Tnnt1,6.053866032228137e-20,1.9056941984289328e-18,7
Ccdc181,6.067576446235948e-20,1.9096752986588073e-18,0
Srp68,6.108888960362433e-20,1.92234081262108e-18,1
Cmip,6.171488312070866e-20,1.941699241094217e-18,8
Gdap2,6.222725129351293e-20,1.957476585264154e-18,0
Hopx,6.226511502803594e-20,1.958324576880923e-18,7
Lgi1,6.366437206307182e-20,2.0019824879059633e-18,0
2610002M06Rik,6.36930310084755e-20,2.002532987489241e-18,0
Esrra,6.3860263163617e-20,2.007439325707478e-18,6
Loxl1,6.416205758356288e-20,2.01657315375175e-18,3
Vps33b,6.422272465896115e-20,2.018126630169584e-18,6
Mtmr14,6.507872092559934e-20,2.0446675119254137e-18,4
Zfp866,6.546882980582929e-20,2.05656424437527e-18,4
Nipa2,6.585104101018539e-20,2.0682087696262336e-18,5
Psmd1,6.610276425241214e-20,2.0757516534622e-18,8
Arpp21,6.677192443978216e-20,2.096306802918906e-18,7
Apom,6.678069736537513e-20,2.096306802918906e-18,7
Pclaf,6.785433623027972e-20,2.1296369888112513e-18,1
Lysmd1,6.965926352164186e-20,2.1859033097106842e-18,6
Trip11,6.992230498867435e-20,2.1937741415139348e-18,8
Mical2,7.004582641500382e-20,2.1972656228408263e-18,7
Cog2,7.04588113957636e-20,2.2098344727421125e-18,4
Phf8,7.050817959716514e-20,2.210996631720519e-18,6
Zdhhc16,7.093353530671998e-20,2.2239465484759893e-18,4
Tdrd3,7.175097767570496e-20,2.2491827104277498e-18,5
Kcmf1,7.261117619075699e-20,2.2757501082409017e-18,4
D6Wsu163e,7.417151102262608e-20,2.3242477925951325e-18,0
Sema3c,7.480206376575829e-20,2.343597867749487e-18,2
Tril,7.520800016667271e-20,2.355905041272776e-18,3
Slc4a1,7.560939586068631e-20,2.3680657076416167e-18,7
Prkaa2,7.76348734918961e-20,2.4310790659157878e-18,0
Dhps,7.809403160052974e-20,2.4450308556981347e-18,6
Fndc3c1,7.86579450947774e-20,2.4622569750595818e-18,3
Rhoc,8.003288978231147e-20,2.5048606549760432e-18,3
Gtf3c3,8.087864524582892e-20,2.530889865077485e-18,5
Dhfr,8.112445250817321e-20,2.5381394345135135e-18,1
Thoc6,8.248849346874994e-20,2.580366542461427e-18,5
Tnfaip1,8.328381842026043e-20,2.6047917298239363e-18,1
Derl2,8.370643106065568e-20,2.617553458077816e-18,4
Aar2,8.625706656950759e-20,2.696843786582393e-18,4
Kcnb2,8.744550254974856e-20,2.7335244912091772e-18,0
Dlk2,8.881742002053819e-20,2.7759270132690675e-18,2
Mon1a,8.907157665611262e-20,2.7833860146451477e-18,2
Pelp1,8.960796536286025e-20,2.7996603185858362e-18,1
Coa4,8.974430837901709e-20,2.8034323342998716e-18,0
Tmem161b,9.042535287925158e-20,2.8242154607772893e-18,0
Larp4,9.091710719444779e-20,2.8390803690347732e-18,8
Fem1a,9.209401473190154e-20,2.8748318727463164e-18,0
Mycn,9.208467843757685e-20,2.8748318727463164e-18,1
Anxa2,9.461260703749014e-20,2.9529395606959128e-18,3
Igfbp3,9.544687551846705e-20,2.9784600633056553e-18,7
Ngrn,9.594721171156669e-20,2.99355300953484e-18,6
Cgref1,9.75726962071654e-20,3.0437392398137206e-18,2
Calu,9.817704349999774e-20,3.0620596225515775e-18,3
Hecw2,9.823334097576715e-20,3.063283396422828e-18,0
Tmem119,9.870468266233146e-20,3.0774471305074245e-18,3
Alx4,9.894730336878368e-20,3.084476046565999e-18,3
Zfp983,9.979655009320015e-20,3.1104095423155798e-18,6
Cdt1,1.005457258201424e-19,3.1332156144208024e-18,1
Gtpbp6,1.0200956512614868e-19,3.1782803229368208e-18,6
Lars,1.0296066179307371e-19,3.207356803339195e-18,5
Kat6b,1.0402727635504016e-19,3.240021103035568e-18,1
Cybc1,1.0460537676791637e-19,3.2574615083034668e-18,4
Sh3gl1,1.0543828171815031e-19,3.2828292246104597e-18,5
Emc2,1.0585990233496713e-19,3.2953849947826333e-18,5
Cdh10,1.0680334478080791e-19,3.3241777434469664e-18,2
Rrm1,1.0830395338805058e-19,3.370298904921959e-18,1
Ifnar1,1.0908984799470553e-19,3.3941668295940228e-18,3
Spindoc,1.0953924108548006e-19,3.4075585584729122e-18,0
Gcc2,1.0972126065414186e-19,3.4126296042302833e-18,8
Gpaa1,1.0984212551114858e-19,3.4157971450495478e-18,4
Rbm28,1.10953839827857e-19,3.4497710288558696e-18,1
Zfand2a,1.117348223411563e-19,3.4734518331015e-18,0
Apoa1,1.1202532775841536e-19,3.481879830148462e-18,7
G3bp1,1.1280849434936279e-19,3.505614752399795e-18,1
Gna11,1.1318565578138186e-19,3.516726706618299e-18,5
Mylk,1.1681321945790673e-19,3.628808730440958e-18,3
Crb2,1.1805277614595565e-19,3.666681249426641e-18,9
Mgst3,1.1827018036846432e-19,3.672798432301294e-18,2
Chchd3,1.2006926231580855e-19,3.728022910971731e-18,1
Wdr60,1.2096020981188917e-19,3.755036559989054e-18,5
Cyb5a,1.2168993792231861e-19,3.777036909896958e-18,5
Rnf139,1.2183225889249067e-19,3.780800744540167e-18,5
Zfp954,1.2303395294718265e-19,3.817432950732961e-18,0
Gdf10,1.240371165736626e-19,3.847893665213654e-18,3
Alg9,1.2493969697957708e-19,3.875224090835172e-18,0
Ppt2,1.2675379141779574e-19,3.930812401251022e-18,5
Ccdc88c,1.293413932683514e-19,4.0103649182806786e-18,6
Hist1h4i,1.3099346083093343e-19,4.060887756464094e-18,1
Nkx2-5,1.3219213645578207e-19,4.097340115006487e-18,7
Scn8a,1.3346069315438046e-19,4.135945504508226e-18,6
Gtf3a,1.352330108570894e-19,4.190146424674328e-18,1
Tagln,1.3907277672000416e-19,4.30837673071452e-18,3
Scaf1,1.3978991242110733e-19,4.32984604956813e-18,4
Rbbp9,1.4166775631024158e-19,4.387253481747063e-18,5
Arhgef15,1.4272413962966752e-19,4.419206009783454e-18,0
Ccdc186,1.435952121115025e-19,4.445410679568725e-18,0
Nrg3,1.4408342661756536e-19,4.45975586717295e-18,2
Las1l,1.4475641983168974e-19,4.479814504514388e-18,0
Wdr73,1.4516380968621173e-19,4.491647948993976e-18,4
Glrx5,1.4616763829927367e-19,4.52192910039764e-18,7
Znrd1,1.470556762856723e-19,4.548618268322806e-18,1
Penk,1.4808109274305063e-19,4.579546800773196e-18,3
Snhg8,1.4894289809145545e-19,4.605405725269683e-18,3
Chn2,1.5009927585786104e-19,4.64036253669981e-18,0
Dus3l,1.5023666822288282e-19,4.643810507261218e-18,4
Ebag9,1.503319716289795e-19,4.645956546486944e-18,0
Ints12,1.5483846156969243e-19,4.784404550679955e-18,0
Mief1,1.5884417972586208e-19,4.907334063015084e-18,4
Pmf1,1.5901847071046802e-19,4.9118734846583154e-18,1
Czib,1.649205467949979e-19,5.0933047370512736e-18,1
Acadsb,1.6589502167391115e-19,5.122518753708665e-18,5
Emp1,1.6665037163409572e-19,5.144957732196368e-18,3
Parl,1.6684291583162006e-19,5.150016612761303e-18,1
Asnsd1,1.679688054139194e-19,5.183878801401e-18,5
Ctdsp2,1.6864240219369159e-19,5.203773021156009e-18,3
Anxa5,1.7023100053475787e-19,5.251889617565158e-18,3
Gaa,1.7172878557128719e-19,5.297188432334592e-18,5
Mdm4,1.7206238021355356e-19,5.306566950238607e-18,4
Pa2g4,1.7248473552880719e-19,5.318679240147616e-18,1
Pcdh1,1.7350739313592414e-19,5.349294904693791e-18,3
Sgsm1,1.741078089493659e-19,5.366884426932853e-18,6
Rnf185,1.741544406855989e-19,5.367400411075606e-18,4
Errfi1,1.7882243564420218e-19,5.510321142761442e-18,0
Uhmk1,1.8099061343503135e-19,5.576175468568748e-18,7
Mcmbp,1.8135857162919058e-19,5.586553393793164e-18,1
Clec2l,1.8242395341473877e-19,5.6184074484683396e-18,2
Ppih,1.8268497227641114e-19,5.625481551596909e-18,1
Tigar,1.829778402094166e-19,5.633533800070804e-18,2
Dsp,1.8602938117527423e-19,5.7265029337279475e-18,7
Nudt4,1.8651789628445685e-19,5.74055663892709e-18,7
Zc3hav1l,1.866330793718609e-19,5.743117265804821e-18,5
Dnajc15,1.87627329649638e-19,5.772723243504832e-18,1
Ubr7,1.8920170766364803e-19,5.820164788104878e-18,5
Siva1,1.8952150107259356e-19,5.82900354463585e-18,1
Brf1,1.8962893258402758e-19,5.8313088998249304e-18,4
Kri1,1.8967700265778758e-19,5.8317883452489285e-18,4
Cpne1,1.900305623745267e-19,5.841658569566894e-18,1
Galnt16,1.9566610373021626e-19,6.0138690465422454e-18,6
Gid8,1.983481238784036e-19,6.0952585624324416e-18,0
Zic3,1.997894800093544e-19,6.13850101336399e-18,3
Them4,2.0059969657401347e-19,6.162340319552434e-18,2
Eef1d,2.007688728096854e-19,6.1664823427981935e-18,1
Pcyt1a,2.0081073912683596e-19,6.1667133785618086e-18,5
Rgl2,2.0108193556476684e-19,6.173985648448574e-18,4
Washc5,2.0120864366731116e-19,6.176819844797252e-18,1
Cdv3,2.0716791703543366e-19,6.358673942321946e-18,1
Zfp653,2.0812167117418095e-19,6.386856065793332e-18,0
Dalrd3,2.0896503017531783e-19,6.41164132091149e-18,4
Med13l,2.122411110353564e-19,6.511048177975647e-18,5
Zdhhc20,2.1438810963408683e-19,6.5757894544956386e-18,3
Rnf13,2.1758390531174453e-19,6.672672204288196e-18,5
Lman2l,2.2304071606488527e-19,6.838848850589379e-18,4
Gmppa,2.239597440566139e-19,6.865855533440687e-18,0
Rasl11b,2.266251500661378e-19,6.946381956549862e-18,3
Bivm,2.2813147688838263e-19,6.991359535882844e-18,0
Larp1,2.296488984136734e-19,7.036661716810402e-18,7
Ccdc71l,2.305036602362062e-19,7.06164737664692e-18,0
Lrrc41,2.3128859646079705e-19,7.084485718775993e-18,3
Mblac2,2.3163823921127854e-19,7.093985286927684e-18,2
Mfn1,2.376229742853278e-19,7.2760284498119e-18,4
Hand2os1,2.4057977562485186e-19,7.365309846845646e-18,3
Rfxap,2.412551027617244e-19,7.384725757126739e-18,0
Fcf1,2.4500690431832568e-19,7.498288694824075e-18,1
Mc4r,2.479075348533329e-19,7.58576778963801e-18,0
Asah1,2.4882219220550814e-19,7.612458273189609e-18,3
Olfml2b,2.505608324508021e-19,7.664344274900327e-18,3
Nms,2.532885216499765e-19,7.746461225717637e-18,2
Slc23a2,2.5730624594827514e-19,7.867997336731912e-18,9
Zfand1,2.6227809949417234e-19,8.018662778445378e-18,0
Mboat7,2.6448609645852847e-19,8.084791556228997e-18,0
Ptpn23,2.659293966351708e-19,8.12752660564497e-18,4
Gnl1,2.7276752422585054e-19,8.335099667721556e-18,5
Fam222a,2.7289904504525053e-19,8.337699676673926e-18,0
Rnf182,2.800643750347502e-19,8.555161448313025e-18,0
Lrrc8a,2.8046473961389694e-19,8.565934147925926e-18,5
Zfp317,2.867836143484503e-19,8.757435158003538e-18,0
Rrp7a,2.8709979781562455e-19,8.765599620433792e-18,4
Ttc9,2.873466787157995e-19,8.771645752251644e-18,2
Sema4f,2.9232271763476726e-19,8.922029230003773e-18,2
Aimp2,2.954441508937064e-19,9.015766490674414e-18,1
Nmt1,2.9943121439796344e-19,9.13588295780582e-18,5
Dcaf6,3.081466528413795e-19,9.400200556234174e-18,5
Rps6kb1,3.1146793460036826e-19,9.499904287809559e-18,5
Cdr1os,3.1645574363042895e-19,9.650395309404419e-18,2
Birc5,3.206330321614592e-19,9.776122398078905e-18,1
Rps6ka2,3.2317014198886347e-19,9.851806128197822e-18,6
Bnc1,3.3389151121502395e-19,1.0176918056444763e-17,7
Ccnc,3.402059083079793e-19,1.0367619171165055e-17,0
Zfp952,3.4434855651798104e-19,1.04920837433441e-17,0
Slk,3.4672795230023563e-19,1.056279000495339e-17,8
A830082K12Rik,3.4705067917881e-19,1.0570828131753113e-17,0
Hmbox1,3.486927882202934e-19,1.0619043820920005e-17,0
Epb41,3.5025811628489357e-19,1.066490527632692e-17,7
Atl2,3.5803662590248627e-19,1.0898054668473482e-17,0
Isyna1,3.5800993126920025e-19,1.0898054668473482e-17,1
Ocrl,3.6045750566968433e-19,1.0969882708034637e-17,0
Mrrf,3.629369439942302e-19,1.1043468226710951e-17,0
Pcbp3,3.6371119709493904e-19,1.1065152117208435e-17,2
Rabl6,3.6917158907319154e-19,1.1229370479275833e-17,5
Ccdc71,3.7118636375269017e-19,1.128874302540936e-17,0
Fam181a,3.7918626350209987e-19,1.153008786171135e-17,1
Fgf11,3.8368262861909314e-19,1.1664835448606043e-17,2
Marf1,3.8515590964522294e-19,1.1707644253895438e-17,4
Bloc1s5,3.86358724286969e-19,1.1742218550079885e-17,4
Fth1,4.003510209491672e-19,1.216541343997616e-17,7
Utp3,4.0183000456173474e-19,1.2208289069158043e-17,1
Nudt19,4.0281561830993597e-19,1.2236163299127127e-17,0
Tmem216,4.09914454662828e-19,1.2449695521495354e-17,9
Itm2c,4.1206116968824465e-19,1.2512777860090742e-17,3
Adamts9,4.144012869939256e-19,1.2581710786309718e-17,3
Mrps16,4.148936855931224e-19,1.2594530974342372e-17,5
Lgr5,4.212484057092193e-19,1.2785273637589035e-17,3
Chm,4.260697250059947e-19,1.2929419578979893e-17,5
Cacng3,4.3153220788368634e-19,1.3092970129395961e-17,2
Babam2,4.378908549326541e-19,1.3283651031739557e-17,4
Pde9a,4.45561635887545e-19,1.3514065068227168e-17,6
Smim13,4.456898848071375e-19,1.3515671857277995e-17,0
Iah1,4.509939991238497e-19,1.3674211181781454e-17,1
Tcf24,4.552140001037301e-19,1.3799832030305516e-17,3
Cdc34,4.558263637653039e-19,1.3816063248694962e-17,7
Tfpi,4.56109114143497e-19,1.382230012021028e-17,3
Slc35e3,4.664638762922148e-19,1.4133713784540775e-17,4
Uaca,4.687978497319954e-19,1.4202035907325903e-17,3
2900093K20Rik,4.695224694983978e-19,1.4221588503656622e-17,6
Lcp1,4.699736635945712e-19,1.4232853981602434e-17,3
Usp31,4.708109954802292e-19,1.4255807625832993e-17,0
Washc4,4.751180836709246e-19,1.438379746238849e-17,0
Taf1,4.820651172102359e-19,1.4591652782423012e-17,4
Mrpl9,4.8947684270130675e-19,1.481350144774074e-17,0
Lrrn2,4.965797059891997e-19,1.5025929526748893e-17,2
Ppp1r14c,4.997992537446673e-19,1.5120801167532765e-17,7
Abcf3,5.002767506087255e-19,1.513269749938481e-17,4
Sergef,5.004032595110626e-19,1.5133974699149005e-17,2
Gm42372,5.057363997368533e-19,1.529269200346111e-17,2
Spata13,5.082383282580084e-19,1.5365758780050008e-17,1
Dus1l,5.087823991453137e-19,1.5379618280655372e-17,4
Npas3,5.100561789402456e-19,1.541552725000295e-17,2
Rcbtb2,5.158823530701053e-19,1.5588988878453933e-17,1
Zfr2,5.281692389675135e-19,1.5957589769984006e-17,6
Fam20b,5.314620406589858e-19,1.6054373873543982e-17,0
Zfp87,5.350773669937542e-19,1.6160866583785965e-17,0
Emc8,5.367714361554414e-19,1.6209305772523292e-17,1
Comt,5.4589593103516e-19,1.648207330222108e-17,3
Tomm5,5.59032678451145e-19,1.687586949404686e-17,1
Samd4b,5.633884816144676e-19,1.7004501991000898e-17,3
Specc1l,5.731240070012477e-19,1.729543770474404e-17,4
Nudt18,5.750538210400278e-19,1.7347843419565316e-17,0
Tbkbp1,5.750536531218422e-19,1.7347843419565316e-17,5
Dip2a,5.805232677671496e-19,1.7509900220249293e-17,0
Abhd16a,5.828641967853547e-19,1.7577555233879293e-17,5
Alg11,5.934821460019604e-19,1.789475740632863e-17,5
Elk3,5.994305554485589e-19,1.807108008105362e-17,3
Map4k2,6.003611406374885e-19,1.8096096209026285e-17,4
Megf8,6.018106446517786e-19,1.813674257474301e-17,4
Evx1os,6.065147358769057e-19,1.8275442199279107e-17,2
P4ha3,6.068104615134237e-19,1.8281285130531573e-17,3
Kif22,6.139528769061217e-19,1.849336066398095e-17,1
1700021F05Rik,6.200126780749274e-19,1.86727602445755e-17,4
Klhl32,6.239621633916701e-19,1.8788554480072363e-17,0
Zfp786,6.479233263543673e-19,1.9506794256797938e-17,2
Hirip3,6.530415817621136e-19,1.9657591687645483e-17,1
Nucb2,6.5834771025977295e-19,1.981399289752711e-17,0
Dpagt1,6.640609844777198e-19,1.998259331214028e-17,4
Fam184a,6.685474106361119e-19,2.0114225708771742e-17,0
Nelfcd,6.825003013153238e-19,2.0530578701994648e-17,4
Zfp658,6.888528902370013e-19,2.0718202634874705e-17,0
Hmcn1,6.932741524452319e-19,2.084768613102652e-17,3
Gm29543,6.934155951987401e-19,2.0848447887381664e-17,2
Sap30,6.954350892856406e-19,2.0905666007736743e-17,1
Ankrd16,6.972602596005238e-19,2.0957024329715987e-17,4
Zfp410,7.010330002670899e-19,2.1066892312934685e-17,4
Hs3st4,7.040131697333186e-19,2.115290978567635e-17,2
Creg1,7.148500502401115e-19,2.1474923171853212e-17,7
Agbl5,7.222302661798242e-19,2.169300399017526e-17,6
Kctd8,7.2247610484728285e-19,2.1696758598612287e-17,2
Paics,7.273983725403396e-19,2.1840926816089945e-17,1
Tspan31,7.353313802373097e-19,2.207543245146666e-17,1
Sos2,7.362336462310131e-19,2.2098824601339222e-17,0
Fam71e1,7.442994649446651e-19,2.2337194536546834e-17,6
AU022252,7.469938441606658e-19,2.241430930269653e-17,4
Pcdhb20,7.501477898382197e-19,2.2505185754084702e-17,0
Arhgef18,7.626276279902749e-19,2.2875771226281635e-17,4
Crkl,7.725435399352321e-19,2.3169338240883468e-17,4
Abcd2,7.863784854408238e-19,2.3580323234268843e-17,1
Ube2o,7.917482110852331e-19,2.373737551944246e-17,7
Nolc1,7.932407510381227e-19,2.3778153003354257e-17,1
Ankrd1,8.018112856278461e-19,2.403105114355024e-17,7
Sec61a2,8.197537900348349e-19,2.4564704894319058e-17,4
Pdp2,8.239589696606665e-19,2.4686597190171588e-17,6
Pigs,8.255868061725019e-19,2.4731242037674522e-17,4
Acta1,8.270770527694724e-19,2.4771751041227058e-17,7
Nckap5l,8.302629829992045e-19,2.4863025413821876e-17,4
Prps1,8.468537385204347e-19,2.535562282537266e-17,4
Chuk,8.623638996700957e-19,2.5815707332943347e-17,5
Wipf2,8.666350241019753e-19,2.5939242974253016e-17,5
Sart3,8.682230875811876e-19,2.598244415483518e-17,1
Pcyt2,8.699446981132833e-19,2.60296268005564e-17,4
Mir670hg,8.77112340870408e-19,2.6239717376676858e-17,1
Sirt1,9.037877570837265e-19,2.7033235837918956e-17,5
Smyd1,9.121380951713436e-19,2.727845903443675e-17,7
Nosip,9.338200801683464e-19,2.792223123168299e-17,4
Bbs2,9.352306435721636e-19,2.7959752525664644e-17,6
Grik1,9.671947444169169e-19,2.891054099689498e-17,2
Rprd2,9.734156980455886e-19,2.909164935413457e-17,5
Mrpl4,9.92538622304255e-19,2.965822351681998e-17,1
Hivep3,1.0261787146692269e-18,3.0658327045856494e-17,2
Bcas3,1.0319552669927455e-18,3.0825779433710124e-17,0
F2r,1.0368445089352443e-18,3.0966675466312575e-17,4
Olfm3,1.0420372257451064e-18,3.1116586789334845e-17,2
Cspp1,1.0649576469127473e-18,3.179573254292162e-17,8
Zbtb22,1.0682933936039075e-18,3.1890023083430704e-17,0
Rmi1,1.075709145977521e-18,3.2106055798183356e-17,4
Plp1,1.0817262837839325e-18,3.2280280019832323e-17,3
2410131K14Rik,1.083966117485118e-18,3.23417448421297e-17,0
Mef2c,1.0845134538274888e-18,3.2352699449138225e-17,7
