,combinedPval,adjustedPval
EXOC3,0.000690020397539071,0.0232918653019828
ENSGALG00000045584,0.000691312858666304,0.0233287190241749
RANGAP1,0.000693235026765215,0.0233867949862783
TAF11,0.000694056953933764,0.0234077305805293
FANCL,0.00069526364819561,0.0234416269036411
INHBA,0.000696506469859859,0.0234767212954623
U2SURP,0.000697775560249081,0.0235126805100501
C15H12orf49,0.000698799169885356,0.0235403494091385
SLC35B1,0.000710363314036178,0.0239229769207526
FBF1,0.000711961369177949,0.0239698510272822
SLC38A1,0.000712312732920495,0.0239747373509021
N-RAS,0.000713150817068242,0.0239959979454049
COPS7A,0.000713413374697769,0.0239978866047095
ZDHHC12,0.000720025444934214,0.024213298071717
ENSGALG00000026971,0.000724460413201289,0.0243553936843801
TRAPPC4,0.000728609793071433,0.0244878088114593
GLB1,0.00073002380862619,0.0245282412505002
MAP2K1,0.000730555709385294,0.0245390205064605
ENSGALG00000042483,0.000730967326473042,0.0245440638683625
MYL6,0.000731128107532841,0.0245440638683625
POGLUT1,0.000734193719539311,0.0246398616765434
POLD3,0.000736509166971322,0.0247104356053935
ENSGALG00000041514,0.000737097958887212,0.0247230549355129
ENSGALG00000050604,0.000738060386145767,0.0247481955007973
CHUK,0.000743018202879364,0.0249072539258072
SERINC2,0.000743577880291668,0.024918829919247
NTHL1,0.000745086095542136,0.0249621775412496
THOC5,0.000746499889080932,0.0250023377429932
TH,0.000749627883030124,0.0250998715689161
SNAPC5,0.000749983050671643,0.0251045331172165
EMILIN2,0.00075077792320366,0.0251239061923665
ZFAND2B,0.000754126011417777,0.025228683910694
OAF,0.000756589279148123,0.025303808895272
AP1S2,0.000758834919047713,0.0253590676774125
LMBRD1,0.000758549496578276,0.0253590676774125
PUM3,0.000758895937195803,0.0253590676774125
KCNH6,0.000760189538649203,0.0253949948145722
MMGT1,0.000766885325582445,0.0256113156074042
ILF3,0.000767789551400666,0.025634149601271
EIF2B4,0.00076810943989758,0.0256374668451419
CDC23,0.000771185576372124,0.0257327520659377
SYNE2,0.000772218530481261,0.0257598257030942
DNAJC9,0.00077287669412418,0.0257743850559029
TAF5,0.000776637534656177,0.0258923764332436
FBXW11,0.000777719308815983,0.0259210081693828
SLC44A3,0.000780273993124858,0.0259987008050402
HBM,0.000783652615824248,0.0261037946482601
DAZAP2,0.000784871130295905,0.0261368947906355
KXD1,0.000785225984537119,0.0261412235707586
ANKRD10,0.000789054974954739,0.0262611754021093
ADGRG1,0.000789686648248744,0.0262746765361499
HIST1H110,0.00079185274141147,0.0263392089865589
RRAGC,0.000792273268033883,0.0263456587635716
APRT,0.000792585253770239,0.0263484965470534
UBAC2,0.000798074964960982,0.0265234104493957
HBBA,0.000798839031618925,0.0265412160794668
ANO3,0.000801892922415393,0.0266350686010029
COPS4,0.000806284597185347,0.0267732896361082
MYLK3,0.000806612863578859,0.0267765417146145
RNASEH2B,0.000807213879316482,0.0267888436136538
CSTA,0.000809699682740361,0.0268569330761946
RNF11,0.000809958644790054,0.0268569330761946
FAM118B,0.000809785436403532,0.0268569330761946
ENSGALG00000029702,0.000811205375940149,0.0268906028058931
PXDC1,0.000813275049262319,0.0269515252284286
GPAT4,0.000814003718079048,0.0269679853786562
HVCN1,0.000814379295691614,0.0269727415527258
ENSGALG00000048771,0.000816175706497946,0.0270245404806922
ENSGALG00000001136,0.000821627357030508,0.0271973047481667
ENSGALG00000052514,0.000823008871447706,0.0272352803749708
MTHFD1,0.000823409624350235,0.0272407879412291
HEXB,0.000825164345756191,0.0272910728508077
PSMG1,0.00082568511146297,0.0273005295305921
ANKRD44,0.000829926961249727,0.0274329801210038
OSBPL5,0.000832722655020213,0.0275175667587557
NELFCD,0.000833058002622122,0.0275208255584198
TIMM50,0.000834711921655962,0.0275676303328268
NRBP1,0.000838713447177675,0.0276860344333821
ENSGALG00000048379,0.00083877334866056,0.0276860344333821
CCL17,0.000843205597993002,0.027824432902574
RPRD1B,0.000844475374232712,0.0278584258966543
POLDIP2,0.000845542753612039,0.0278857246213946
LYSMD2,0.000845971405040391,0.0278919487963025
PHF10,0.000848379463313842,0.0279634126174215
ENSGALG00000049270,0.00084940546105905,0.0279892947785084
BTBD10,0.000850015084703837,0.0280014459537228
HDAC1,0.00085114431686939,0.0280307024915064
AP3M2,0.000851698579959592,0.0280330732551227
SHE,0.000851504001668113,0.0280330732551227
GNAS,0.000852877139589703,0.028063919118177
RUVBL1,0.000857154481445743,0.0281966840895722
RTFDC1,0.000858596404386791,0.0282361272836324
TBC1D22A,0.000859086701091361,0.0282392190358634
C7orf26,0.000859176239558002,0.0282392190358634
C17H9orf16,0.00086282934705717,0.0283512729569005
SEC24A,0.000867020422290254,0.0284809353674671
GFRA2,0.00086949948560866,0.0285543021711376
COG1,0.000877799594269146,0.0288187362719074
DPP7,0.000878885767932047,0.0288462497086088
SIX1,0.000879533416363598,0.0288593586703131
PACRG,0.000879823393591495,0.0288607275941421
AIP,0.000880094766211093,0.0288614856333666
CHTF18,0.000880369083329002,0.028862339778547
COBLL1,0.000882540472975979,0.0289172176379625
RBM4,0.000882508385164682,0.0289172176379625
FBXO7,0.000883231434667175,0.0289317032381329
GTSE1,0.000896906180531065,0.0293713661507958
ZNF76,0.000897461895535967,0.0293812879660241
ELOVL7,0.000902181135342017,0.0295274721321146
CHEK1,0.000903985637341842,0.0295782044523722
ARID3A,0.000904489391203689,0.0295863600152661
ENSGALG00000049780,0.000905346099458249,0.0296060530802973
LYAR,0.000907937610134857,0.0296824495228129
RGN,0.000908536144802685,0.0296853210130669
GPAT3,0.00090829698035011,0.0296853210130669
VTI1B,0.000909495970441432,0.0297038338309765
CRYM,0.000909613759097039,0.0297038338309765
PPT1,0.000910060863830831,0.0297100887004309
MINDY1,0.000910547055233968,0.0297176157334416
ENSGALG00000046235,0.000913137473518733,0.0297937951307805
ENSGALG00000018702,0.000917356949637793,0.0299230696669795
CWC27,0.000918461829519934,0.0299507058296975
PPIL4,0.000923606450537684,0.0301100240382755
ENSGALG00000052896,0.000932081905960391,0.0303778093138049
PGP,0.000932490290015964,0.0303786726031766
ENSA,0.000932631023016772,0.0303786726031766
CLC2DL3,0.000940174122572301,0.0306157963943576
FAM18B1,0.000941712282106266,0.0306572974879451
LEPROTL1,0.000945515008548004,0.0307724773305431
CHPT1,0.000948072603876637,0.0308470803399055
RNF114,0.00095017261367869,0.0309067574798585
FCF1,0.000957513214545624,0.0311368169758957
ENSGALG00000023506,0.000958040693275763,0.0311452577906227
UNC50,0.000959353329262225,0.031179211683682
HSDL2,0.000961129560165364,0.0312282093316898
NUP205,0.000962433818785913,0.0312443891162195
LANCL1,0.000962207696453721,0.0312443891162195
BORCS8,0.000962088909751913,0.0312443891162195
GNG12,0.00096489203270389,0.0313154475245277
PRMT3,0.000974053677670894,0.0316039645462684
RFTN2,0.000977139829893559,0.031695251258278
OIT3,0.000977767965919196,0.0317067791989132
CCDC6,0.000983829158148763,0.0318944331682545
GPM6B,0.000988691515677598,0.0320431287154366
NFRKB,0.000991898659901791,0.0321381114739107
NENF,0.000994313168786287,0.0322073665977794
TMOD3,0.000995886875736485,0.0322493558293355
HSPB11,0.00099639376187155,0.0322567849177255
ENSGALG00000002461,0.000997948744244304,0.0322981310001519
ENSGALG00000003696,0.00100191883177636,0.0324175960299255
GALK2,0.00100341171032348,0.0324568655177014
SBF2,0.00100623011602774,0.0325389774077277
TMEM131,0.00100975363960853,0.0326438390454899
RFC2,0.00101404121203663,0.0327733360783719
RBM12,0.00102181257814693,0.0330153244116576
SBNO1,0.0010226980335124,0.0330193459563929
ENSGALG00000054738,0.00102222622244008,0.0330193459563929
MYO9B,0.00102278913111475,0.0330193459563929
FMN1,0.00102349362057907,0.0330329161717333
TMEM39B,0.00102522761328205,0.0330796965069364
RAB32,0.00102731212386264,0.0331377574518804
WBP2NL,0.00103062174871549,0.0332352934366945
REEP3,0.0010310068451107,0.0332384918430494
TMEFF2,0.00103251212238709,0.0332777918256082
ENSGALG00000041181,0.00103296218268145,0.0332830698815827
PCYOX1L,0.00103502241090503,0.0333402118507732
MED1,0.00103559065160963,0.0333492754725878
GTF2F2,0.00103728158467264,0.0333944782864781
HOXB7,0.00104096028332057,0.0335036329293908
TMF1,0.00104447162072319,0.0336073420657902
BLM,0.00104577593166155,0.0336399992811891
PEX5,0.00104746955539925,0.0336851581849513
SLC25A13,0.00104976971886406,0.0337488496350903
PARP6,0.00105003070556509,0.0337488496350903
PARD6G,0.00105362134398046,0.0338548957660046
EIF4E2,0.00105677664616188,0.033946898960012
ENSGALG00000033484,0.0010601796585461,0.0340374037372381
ANXA7,0.0010601634279479,0.0340374037372381
SLC4A7,0.00106061131616308,0.0340418610097711
TFPI,0.00106197248624618,0.0340761416400965
ENSGALG00000014960,0.0010624632163283,0.0340824807337196
UPF2,0.00106406536678372,0.0341244594592291
PPP2R5C,0.00106730195139026,0.0342188166985538
GADD45G,0.00106959677744922,0.0342829364682547
PHF21A,0.0010699455998251,0.0342846643717685
APOC3,0.00107187937418307,0.0343371645334054
ENSGALG00000022696,0.00107260164106049,0.0343508363738847
ADGRL2,0.00107347959512538,0.0343694853043426
IQCK,0.0010771140817466,0.0344763552842114
MIEN1,0.0010800913514688,0.0345526252000554
TAPBP,0.00107988157773264,0.0345526252000554
CSNK1A1L,0.00108657003659252,0.0347503188001653
ENSGALG00000047653,0.00109046627008502,0.0348653352700572
WDCP,0.00109241891122447,0.034918163354266
ENSGALG00000037919,0.00109292527600546,0.0349247462129041
KYAT3,0.00109409702228058,0.0349525820705181
ENSGALG00000037717,0.00109507251533969,0.0349741347506872
TANGO6,0.00109621059874998,0.0350008669331779
B4GALT4,0.00110297771943912,0.0352072644059834
NUMB,0.00110683753835428,0.0353110795426023
NCKIPSD,0.00110682726507827,0.0353110795426023
FAM98A,0.0011075163120422,0.0353230407598497
PQLC1,0.00110866873076909,0.0353500976712717
GSTO1,0.00111179334992861,0.035440006460157
WDR61,0.00111837442559382,0.0356400152591678
ENSGALG00000042503,0.00111886398475924,0.0356458450423084
ENSGALG00000052652,0.00112306801682693,0.0357699784599421
NRBP2,0.0011247015791086,0.035812196239273
TASP1,0.00112628671408643,0.0358528493220121
RNASEL,0.00112710429875973,0.0358690535676783
RFXAP,0.00112820368712563,0.0358942146319965
INHA,0.00112995493362567,0.0359400953600451
ENSGALG00000030384,0.00113081827926176,0.0359577175506065
CDKAL1,0.00113124229564487,0.0359613641484329
ARSB,0.00113224261994327,0.0359833241507666
ENSGALG00000023692,0.00113316740614366,0.0360028721615469
SYS1,0.00113452505687506,0.0360263154021708
SCN3B,0.00113442124104546,0.0360263154021708
SMIM3,0.00113533871447524,0.0360423077855477
LIMD2,0.00113657208941431,0.0360716120888627
ASB5,0.00113706860323637,0.0360775208727041
ENSGALG00000012319,0.00113870073171862,0.0361194479902857
MYOT,0.00114262060249182,0.0362338993455631
NR2C2,0.00114806735021888,0.0363966942135567
SGCA,0.00115063014800465,0.0364679965959582
WBP2,0.00115109543253267,0.0364727997819429
RIOX1,0.00116161674934412,0.0367961418925843
USP6NL,0.00116419916175015,0.0368678983503128
RSRC2,0.00116522831134813,0.036890440341607
FAM104A,0.00116673891951902,0.0369282086026868
LRRC8D,0.00117324401280983,0.0371239926775207
ENSGALG00000050564,0.00117808574406519,0.0372670521318894
AGA,0.00117895836671678,0.0372845108522558
TM7SF2,0.00119515814191695,0.0377865488333146
TVP23A,0.00119831209604493,0.0378759646001209
POLR3F,0.00120017937487216,0.0379246738847133
ENSGALG00000040770,0.00120118178391371,0.0379460349545992
CDC25B,0.00120449757339758,0.0380404456057191
DDX1,0.00120661180181258,0.0380968675759369
WSCD1,0.00120816717601335,0.0381356187561534
RGS6,0.00121368936446709,0.0382995268177352
MYO1C,0.00121465775445417,0.0383196839561714
TM9SF2L,0.00121557407881756,0.0383348930891436
CHRNA3,0.00121579935974125,0.0383348930891436
UFL1,0.00122163422832999,0.0385084256646059
IFNGR2,0.00122843758457325,0.0387123846079104
METAP2,0.00122908433645019,0.0387222693474607
ADPRH,0.00123082625857629,0.03876664269251
FAM53A,0.00123242273390201,0.0388064121846994
RAI14,0.0012329640169737,0.038812943340733
WDR3,0.00123855156629349,0.0389677323666342
COMMD3,0.00123822156535947,0.0389677323666342
IKBIP,0.00124079312379677,0.0390276947153593
CCDC171,0.00124466918663302,0.0391390221706505
CACNB2,0.00124535092460798,0.0391498700080066
BTC,0.00124645035221316,0.039173839263015
THEM4,0.00125474260128444,0.0394237927522432
GLMN,0.00125772564075644,0.0395068418051333
PDE9A,0.00126883315910664,0.0398449777850916
HOMER2,0.00127225614040172,0.0399416799377494
RANBP3,0.00127260999102852,0.039942002465153
CPNE4,0.00127982586596109,0.0401576374571661
NFIX,0.00128171587931192,0.0402060893594139
TRAPPC11,0.00129038392021041,0.0404670774143321
HDAC7,0.00129285213353048,0.0405335474775121
SNX33,0.00129827418648298,0.040692565617842
TMEM33,0.00129934281344868,0.0407150828418543
ZNF692,0.00130466833405141,0.0408709423239049
CNOT8,0.00131621419205619,0.0412215279250379
TDG,0.00132223369987028,0.0413988956687251
METTL5,0.00132403367853007,0.0414440907836679
ENSGALG00000048899,0.00132785476692632,0.0415525080765949
INTS10,0.00133692871619229,0.0418252003556992
IL10R2,0.00134139838076197,0.0419537417298672
CEPT1,0.00134185675329856,0.0419567900359653
GSTAL3,0.00134272361849508,0.0419726058990233
HERC3,0.00134505552100173,0.0420341969949441
TBC1D7,0.0013464363875848,0.0420660422440245
PEX10,0.00134721706648722,0.0420791240540531
SLC35B2,0.00134821436069354,0.0420989628051334
EXOSC1,0.00134950504689324,0.0421279498175322
MRPL47,0.00135082719321356,0.042157903103877
CENPQ,0.00135301912378327,0.0422149780831521
ENSGALG00000049545,0.00136118171519162,0.0424582605176589
ENSGALG00000046507,0.00136307048676487,0.0425057706479876
POLDIP3,0.00137108635902972,0.0427328109906076
UMPS,0.00137107056745456,0.0427328109906076
ENSGALG00000004394,0.0013781637235929,0.0429418794822094
TMEM64,0.00137885539236482,0.0429519188535023
TRMT6,0.00138252210970646,0.0430546020205579
ORAI2,0.00138373033871497,0.0430691539531074
ENSGALG00000002499,0.00138351036405249,0.0430691539531074
TRIM45,0.00138569536041577,0.0431187715134234
RANBP9,0.0013868734611493,0.0431438824012066
EXOSC7,0.00139124466983753,0.0432682868366008
ANKRA2,0.00139356784483913,0.0433289470650501
ORC6,0.00139517993873217,0.0433674717633374
RAB3GAP2,0.00139765710093309,0.0434328582742483
AHCYL1,0.00139917961026492,0.0434685514743726
FARP1,0.00140218112578561,0.0435501618640638
CDH20,0.00140288569917524,0.0435582021130783
YRDC,0.0014031893638653,0.0435582021130783
ERRFI1,0.00140416702934032,0.0435769150565926
CRHR2,0.00141216650268494,0.0438075910682466
SKP2,0.00141235369670223,0.0438075910682466
NOP14,0.00141391605761876,0.0438443534321759
MBNL2,0.00141927082426641,0.0439986641569896
ENSGALG00000047627,0.00142073665405684,0.0440323642269205
NUP43,0.00142304155157325,0.0440920443169693
WNK1,0.0014242036886607,0.0441162943269555
KLHL36,0.0014248393435925,0.044124227390928
ENSGALG00000035761,0.00142718385437068,0.0441850617475623
ENSGALG00000042325,0.00143045421117638,0.0442745199155217
AAMP,0.00143210614319433,0.0443138513273659
F8,0.00143322705234894,0.0443367346682605
ENSGALG00000029375,0.00143521537746749,0.0443864321210537
ENSGALG00000049851,0.00143566094558512,0.0443884034920795
C4BPA,0.00144107774453417,0.0445321951527559
PRCC,0.00144070326433599,0.0445321951527559
ENSGALG00000006723,0.00144149853365327,0.0445333606989665
ADAM9,0.00144268684767601,0.0445582310835482
ENSGALG00000054294,0.00144953721698471,0.0447579177137932
HIST1H46,0.00145250837832867,0.0448303047732072
BBS5,0.00145265280790996,0.0448303047732072
ENSGALG00000003575,0.00145464148926233,0.0448797635227614
POLR2B,0.00145558711630001,0.0448970234190903
GTPBP1,0.00146623456959616,0.0452134438730853
TOM1L1,0.00146667395098377,0.0452149994591906
ARHGEF11,0.00146837735825756,0.0452555116028243
HIGD1A,0.00147389617366445,0.0454135622993575
COLEC12,0.00147617921420973,0.0454718552388475
TEN1,0.00147718669041241,0.0454908355382628
ZC3H14,0.00147842689455269,0.0455049197895953
SOCS1,0.00147808583791431,0.0455049197895953
RAB4A,0.00148171363049276,0.0455940116768601
EHBP1,0.00148471798469285,0.045674369505494
SMPD2,0.00149088181643986,0.0458458872549176
OPTC,0.00149108216548788,0.0458458872549176
VEGFC,0.00149148215905837,0.045846060365985
FDFT1,0.00149192590203362,0.0458475778251162
CNNM2,0.00149780174308667,0.0460159812711736
AGK,0.00149906438903225,0.046042605007548
GJD2,0.00150063287679214,0.0460786058935781
GNAO1,0.00150797439350814,0.0462918082491214
IFRD1,0.00151053202108931,0.046355287557034
RLIM,0.00151083974499011,0.046355287557034
RFC1,0.00151250922128821,0.0463820276362937
IARS,0.00151230241548084,0.0463820276362937
MAP2K2,0.00151293312243694,0.0463827918508989
CCNA1,0.0015135712775427,0.0463901224278121
MAF1,0.00151892421003508,0.0465419163715015
SLC9A6,0.00152020868993652,0.04656611101522
NLE1,0.0015205149314832,0.04656611101522
RDM1,0.00152550567699761,0.04670664954131
C1S,0.00152605781405313,0.0467112522621832
SLC39A9,0.00152656695257281,0.0467145367600081
GPRC5C,0.00153388880705019,0.0469262408622269
POLE3,0.00154372489377019,0.0472147312095075
GPN2,0.00154684776212566,0.0472978004316764
RGL1,0.00154983918115881,0.0473768077125438
ENSGALG00000053766,0.00155142073497205,0.0474126868198789
LHCGR,0.00155735085887465,0.047581408000982
SRGAP1,0.0015599007560837,0.0476467923124839
SCG5,0.00156807049203977,0.0478711792884521
VTN,0.00156785438984741,0.0478711792884521
C1orf21,0.00156921902874463,0.0478936655217002
AFMID,0.00157097827564212,0.0479347743624216
KIAA1522,0.00157466488055102,0.0480346550770542
TRAIP,0.00157694426295296,0.0480915677710291
ENSGALG00000000611,0.00158209457608438,0.0482359815127394
BORCS7,0.00158502706308494,0.0483127186553021
FLOT2,0.0015857489452854,0.0483220524709856
